Thread  	Address                 	Instruction                     	Result                                  	
00000868	.vmp0:sub_404847-656    	sub     ebp, 4                  	EBP=0060FF4C CF=0                       	
00000868	.vmp0:sub_404847-653    	inc     esi                     	ESI=004048EB PF=1 AF=0                  	
00000868	.vmp0:sub_404847-652    	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-64F    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE32                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000032                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048EC CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000020                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=0060FF50                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=004048ED                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE1A                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=0000001A                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048EE CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_40429D	mov     eax, [ebp+0]            	EAX=0060FF50                            	
00000868	.vmp0:sub_404847-5A7    	add     [ebp+4], eax            	CF=0 AF=0                               	
00000868	.vmp0:sub_404847-5A4    	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-5A3    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-5A0    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FF00                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000000                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048EF CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=0000001C                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000206                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=004048F0 CF=1 PF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=000000A7                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F1 PF=0 AF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404815	mov     eax, [ebp+0]            	EAX=0060FF5C                            	
00000868	.vmp0:sub_404847-2F     	mov     eax, ss:[eax]           	EAX=000BABE5                            	
00000868	.vmp0:sub_404847-2C     	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-29     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=000BABAC                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000AC                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F2                            	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=0000000C                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=000AFFE1                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=004048F3                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE1C                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=0000001C                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F4 CF=1 AF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404112	mov     edx, [ebp+0]            	                                        	
00000868	.vmp0:sub_404847-732    	mov     eax, [ebp+4]            	EAX=000BABE5                            	
00000868	.vmp0:sub_404847-72F    	sub     ebp, 4                  	EBP=0060FF44 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-72C    	imul    edx                     	EAX=616D2F45 EDX=00000080 CF=1 PF=0 OF=1 	
00000868	.vmp0:sub_404847-72A    	mov     [ebp+4], edx            	                                        	
00000868	.vmp0:sub_404847-727    	mov     [ebp+8], eax            	                                        	
00000868	.vmp0:sub_404847-724    	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-723    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-720    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	CF=0 OF=0                               	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE10                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000010                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F5 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=0000003C                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000A03                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF48 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=004048F6 CF=1 AF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0000001B                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F7 PF=0                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000004                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000080                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=004048F8 CF=1 AF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000043                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048F9 PF=1                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000030                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=616D2F45                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF50 CF=0                       	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=004048FA CF=1                       	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000032                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048FB PF=0                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000034                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000246                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF4C CF=0                       	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=004048FC PF=1 AF=0                  	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE32                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000032                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048FD CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000034                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	                                        	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=004048FE PF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE11                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000011                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=004048FF CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_4047EF	mov     eax, [ebp+0]            	EAX=00000246                            	
00000868	.vmp0:sub_404847-55     	mov     edx, [ebp+4]            	                                        	
00000868	.vmp0:sub_404847-52     	not     eax                     	EAX=FFFFFDB9                            	
00000868	.vmp0:sub_404847-50     	not     edx                     	EDX=FFFFFDB9                            	
00000868	.vmp0:sub_404847-4E     	and     eax, edx                	CF=0 PF=0 AF=0 SF=1                     	
00000868	.vmp0:sub_404847-4C     	mov     [ebp+4], eax            	                                        	
00000868	.vmp0:sub_404847-49     	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-48     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-45     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=FFFFFD10                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000010                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404900 CF=1 PF=1 SF=0             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000024                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000282                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF4C CF=0 PF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=00404901 CF=1 AF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000023                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404902                            	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404744	mov     ax, [esi]               	EAX=0000FF2B                            	
00000868	.vmp0:sub_404847-100    	cwde                            	EAX=FFFFFF2B                            	
00000868	.vmp0:sub_404847-FF     	add     esi, 2                  	ESI=00404904 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-FC     	sub     ebp, 4                  	EBP=0060FF48 PF=1                       	
00000868	.vmp0:sub_404847-F9     	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-F6     	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE08                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000008                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404905 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_4047EF	mov     eax, [ebp+0]            	EAX=FFFFFF2B                            	
00000868	.vmp0:sub_404847-55     	mov     edx, [ebp+4]            	EDX=FFFFFDB9                            	
00000868	.vmp0:sub_404847-52     	not     eax                     	EAX=000000D4                            	
00000868	.vmp0:sub_404847-50     	not     edx                     	EDX=00000246                            	
00000868	.vmp0:sub_404847-4E     	and     eax, edx                	EAX=00000044 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-4C     	mov     [ebp+4], eax            	                                        	
00000868	.vmp0:sub_404847-49     	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-48     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-45     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000000                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404906 CF=1 AF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=0000001C                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000206                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF4C CF=0 PF=0 AF=0             	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=00404907 CF=1 AF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000032                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404908                            	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=0000003C                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000A03                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404909                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE68                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000068                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040490A CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404205	mov     eax, ebp                	EAX=0060FF48                            	
00000868	.vmp0:sub_404847-640    	sub     ebp, 4                  	EBP=0060FF44 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-63D    	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-63A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE22                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000022                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040490B CF=1 AF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404815	mov     eax, [ebp+0]            	EAX=0060FF48                            	
00000868	.vmp0:sub_404847-2F     	mov     eax, ss:[eax]           	EAX=00000A03                            	
00000868	.vmp0:sub_404847-2C     	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-29     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000A11                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000011                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040490C PF=1                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_4047EF	mov     eax, [ebp+0]            	EAX=00000A03                            	
00000868	.vmp0:sub_404847-55     	mov     edx, [ebp+4]            	                                        	
00000868	.vmp0:sub_404847-52     	not     eax                     	EAX=FFFFF5FC                            	
00000868	.vmp0:sub_404847-50     	not     edx                     	EDX=FFFFF5FC                            	
00000868	.vmp0:sub_404847-4E     	and     eax, edx                	CF=0 AF=0 SF=1                          	
00000868	.vmp0:sub_404847-4C     	mov     [ebp+4], eax            	                                        	
00000868	.vmp0:sub_404847-49     	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-48     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-45     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=FFFFF500                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000000                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040490D CF=1 PF=0 AF=1 SF=0        	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000004                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000286                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=0040490E CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000020                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040490F PF=1                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404744	mov     ax, [esi]               	EAX=000000D4                            	
00000868	.vmp0:sub_404847-100    	cwde                            	                                        	
00000868	.vmp0:sub_404847-FF     	add     esi, 2                  	ESI=00404911 CF=0                       	
00000868	.vmp0:sub_404847-FC     	sub     ebp, 4                  	EBP=0060FF44 AF=0                       	
00000868	.vmp0:sub_404847-F9     	mov     [ebp+0], eax            	                                        	
00000868	.vmp0:sub_404847-F6     	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE11                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000011                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404912 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_4047EF	mov     eax, [ebp+0]            	EAX=000000D4                            	
00000868	.vmp0:sub_404847-55     	mov     edx, [ebp+4]            	EDX=FFFFF5FC                            	
00000868	.vmp0:sub_404847-52     	not     eax                     	EAX=FFFFFF2B                            	
00000868	.vmp0:sub_404847-50     	not     edx                     	EDX=00000A03                            	
00000868	.vmp0:sub_404847-4E     	and     eax, edx                	EAX=00000A03 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-4C     	mov     [ebp+4], eax            	                                        	
00000868	.vmp0:sub_404847-49     	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-48     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-45     	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000A43                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000043                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404913 CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=0000001C                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000206                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=00404914 CF=1 AF=1                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0000001A                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404915 PF=0                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_40429D	mov     eax, [ebp+0]            	EAX=00000A03                            	
00000868	.vmp0:sub_404847-5A7    	add     [ebp+4], eax            	CF=0 PF=1 AF=0                          	
00000868	.vmp0:sub_404847-5A4    	pushf                           	ESP=0060FE5C                            	
00000868	.vmp0:sub_404847-5A3    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
00000868	.vmp0:sub_404847-5A0    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000A1B                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=0000001B                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404916 CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000004                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	                                        	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=00404917 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000010                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404918                            	
