Thread  	Address                 	Instruction                     	Result                                  	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1 AF=0                               	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048D9 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	                                        	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=0060FF50                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=004048DA AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE4F                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048DB CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=0000004F                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046E6	mov     eax, [ebp+0]            	EAX=0060FF50                            	
000011A8	.vmp0:sub_404133+5B6    	add     [ebp+4], eax            	CF=0 AF=0                               	
000011A8	.vmp0:sub_404133+5B9    	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133+5BA    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133+5BD    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FFF4                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048DC CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=000000F4                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000018                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000306                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048DD PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0000001E                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048DE CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4045FC	mov     eax, [ebp+0]            	EAX=0060FF5C                            	
000011A8	.vmp0:sub_404133+4CC    	mov     eax, ss:[eax]           	EAX=000BABE5                            	
000011A8	.vmp0:sub_404133+4CF    	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+4D2    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=000BAB42                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048DF PF=0                       	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000042                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000030                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=000AFFE1                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=004048E0                            	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE15                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E1 CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000015                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404199	mov     eax, ebp                	EAX=0060FF48                            	
000011A8	.vmp0:sub_404133+68     	sub     ebp, 4                  	EBP=0060FF44 CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+6B     	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+6E     	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE63                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E2 CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000063                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4045FC	mov     eax, [ebp+0]            	EAX=0060FF48                            	
000011A8	.vmp0:sub_404133+4CC    	mov     eax, ss:[eax]           	EAX=000AFFE1                            	
000011A8	.vmp0:sub_404133+4CF    	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+4D2    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=000AFF04                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E3 PF=0                       	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000004                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=000AFFE1                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	                                        	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=FFF5001E                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=FFF5001E                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	CF=0 PF=1 AF=0 SF=1                     	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=FFF50067                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E4 CF=1 AF=1 SF=0             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000067                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000386                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF48 CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048E5 PF=0                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000002                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E6 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046E6	mov     eax, [ebp+0]            	EAX=FFF5001E                            	
000011A8	.vmp0:sub_404133+5B6    	add     [ebp+4], eax            	PF=1                                    	
000011A8	.vmp0:sub_404133+5B9    	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133+5BA    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133+5BD    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=FFF50029                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E7                            	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000029                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000317                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 PF=0 AF=0             	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048E8 PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000015                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048E9 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404199	mov     eax, ebp                	EAX=0060FF4C                            	
000011A8	.vmp0:sub_404133+68     	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133+6B     	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+6E     	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE63                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048EA CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000063                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4045FC	mov     eax, [ebp+0]            	EAX=0060FF4C                            	
000011A8	.vmp0:sub_404133+4CC    	mov     eax, ss:[eax]           	EAX=0000AC03                            	
000011A8	.vmp0:sub_404133+4CF    	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+4D2    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0000AC04                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048EB PF=1                       	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000004                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=0000AC03                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	EDX=0000AC03                            	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=FFFF53FC                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=FFFF53FC                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	CF=0 AF=0 SF=1                          	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=FFFF5329                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048EC CF=1 PF=0 AF=1 SF=0        	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000029                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000004                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000386                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048ED PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=000000A9                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048EE CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=0000003C                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=FFFF53FC                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF50 CF=0                       	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048EF PF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000028                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048F0 CF=1 PF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=00000317                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=004048F1 PF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF4C CF=0 AF=1                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1 AF=0                               	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE42                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048F2 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000042                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	                                        	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=004048F3 PF=1 AF=0                  	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF48 CF=0                       	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE04                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048F4 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000004                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=00000317                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	                                        	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=FFFFFCE8                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=FFFFFCE8                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	CF=0 PF=1 AF=0 SF=1                     	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=FFFFFC67                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048F5 CF=1 AF=1 SF=0             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000067                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=0000001C                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000386                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 PF=0 AF=0             	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048F6 PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0000000D                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048F7 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40461D	movzx   ax, word ptr [esi]      	EAX=0000F7EA                            	
000011A8	.vmp0:sub_404133+4EE    	cwde                            	EAX=FFFFF7EA                            	
000011A8	.vmp0:sub_404133+4EF    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133+4F2    	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+4F5    	sub     esi, 0FFFFFFFEh         	ESI=004048F9 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+4F8    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	CF=0 PF=0 AF=0                          	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE04                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048FA CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000004                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=FFFFF7EA                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	EDX=FFFFFCE8                            	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=00000815                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=00000317                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	EAX=00000015 CF=0 PF=0 AF=0             	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000029                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048FB CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000038                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000302                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=004048FC PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000042                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048FD CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000004                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=00000386                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=004048FE AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE42                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=004048FF CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000042                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000004                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	                                        	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404900                            	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF44 CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE3E                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404901 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=0000003E                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=00000386                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	                                        	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=FFFFFC79                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=FFFFFC79                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	CF=0 AF=0 SF=1                          	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=FFFFFCA9                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404902 CF=1 AF=1 SF=0             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=000000A9                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000030                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000382                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
